"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2002";86,7;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2003";86,1;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2004";85,6;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2005";85,1;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2006";84,4;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2007";84,0;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2008";83,6;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2009";83,1;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2010";84,8;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2011";84,2;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2012";83,6;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2013";82,8;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2014";82,2;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2015";81,6;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2016";81,2;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2017";80,7;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2018";80,2;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2019";79,6;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2020";77,3;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2021";76,5;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2022";75,7;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2023";75,1;"osoba";"";
2603000;"Powiat kazimierski";"ludność na 1 km2";"2024";74,3;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2000";;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2001";;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2002";87,0;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2003";87,5;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2004";87,9;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2005";88,3;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2006";88,5;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2007";89,0;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2008";89,3;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2009";89,8;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2010";91,5;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2011";91,8;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2012";92,2;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2013";92,4;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2014";92,6;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2015";92,8;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2016";93,0;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2017";93,5;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2018";93,8;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2019";94,1;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2020";94,3;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2021";94,2;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2022";94,3;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2023";94,3;"osoba";"";
2604000;"Powiat kielecki";"ludność na 1 km2";"2024";94,2;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2000";;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2001";;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2002";74,8;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2003";74,5;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2004";74,3;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2005";74,1;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2006";73,7;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2007";73,3;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2008";73,2;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2009";72,8;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2010";74,3;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2011";73,9;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2012";73,6;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2013";73,2;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2014";72,8;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2015";72,2;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2016";71,9;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2017";71,3;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2018";70,8;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2019";70,1;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2020";67,1;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2021";66,2;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2022";65,4;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2023";64,7;"osoba";"";
2605000;"Powiat konecki";"ludność na 1 km2";"2024";63,9;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2000";;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2001";;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2002";63,7;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2003";63,1;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2004";62,7;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2005";62,4;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2006";62,1;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2007";61,6;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2008";61,2;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2009";60,9;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2010";61,3;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2011";60,8;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2012";60,5;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2013";60,0;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2014";59,6;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2015";59,1;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2016";58,6;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2017";58,2;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2018";57,7;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2019";57,2;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2020";55,1;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2021";54,3;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2022";53,7;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2023";53,1;"osoba";"";
2606000;"Powiat opatowski";"ludność na 1 km2";"2024";52,6;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2000";;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2001";;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2002";190,8;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2003";190,3;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2004";189,7;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2005";189,2;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2006";187,8;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2007";187,0;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2008";186,6;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2009";185,9;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2010";188,9;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2011";187,8;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2012";186,7;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2013";185,5;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2014";184,3;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2015";182,3;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2016";181,6;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2017";180,1;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2018";178,6;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2019";176,7;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2020";168,7;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2021";166,3;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2022";164,3;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2023";162,2;"osoba";"";
2607000;"Powiat ostrowiecki";"ludność na 1 km2";"2024";160,1;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2000";;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2001";;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2002";70,2;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2003";69,8;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2004";69,5;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2005";69,2;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2006";68,6;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2007";68,2;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2008";67,8;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2009";67,4;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2010";67,6;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2011";67,1;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2012";66,8;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2013";66,3;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2014";65,8;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2015";65,4;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2016";65,0;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2017";64,4;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2018";64,1;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2019";63,5;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2020";61,7;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2021";61,0;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2022";60,4;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2023";59,9;"osoba";"";
2608000;"Powiat pińczowski";"ludność na 1 km2";"2024";59,2;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2000";;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2001";;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2002";122,6;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2003";122,2;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2004";121,7;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2005";121,2;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2006";120,6;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2007";120,0;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2008";119,7;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2009";119,4;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2010";120,4;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2011";119,7;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2012";119,2;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2013";118,5;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2014";117,8;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2015";117,3;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2016";116,7;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2017";116,0;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2018";115,1;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2019";113,9;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2020";109,9;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2021";108,6;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2022";107,4;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2023";106,3;"osoba";"";
2609000;"Powiat sandomierski";"ludność na 1 km2";"2024";105,0;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2000";;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2001";;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2002";213,8;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2003";212,7;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2004";204,9;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2005";203,7;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2006";201,7;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2007";200,5;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2008";199,3;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2009";198,3;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2010";201,3;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2011";200,0;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2012";198,9;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2013";197,4;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2014";196,4;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2015";194,8;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2016";193,2;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2017";191,4;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2018";189,2;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2019";187,1;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2020";180,2;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2021";177,2;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2022";174,7;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2023";172,2;"osoba";"";
2610000;"Powiat skarżyski";"ludność na 1 km2";"2024";169,8;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2000";;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2001";;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2002";183,6;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2003";182,6;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2004";181,8;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2005";181,1;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2006";180,2;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2007";179,5;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2008";178,9;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2009";178,2;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2010";180,8;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2011";180,0;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2012";179,2;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2013";178,1;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2014";176,8;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2015";175,8;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2016";174,7;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2017";173,6;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2018";172,7;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2019";171,1;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2020";165,3;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2021";163,2;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2022";161,5;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2023";159,8;"osoba";"";
2611000;"Powiat starachowicki";"ludność na 1 km2";"2024";158,0;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2000";;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2001";;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2002";81,1;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2003";80,9;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2004";80,5;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2005";80,2;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2006";80,0;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2007";79,7;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2008";79,5;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2009";79,2;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2010";80,5;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2011";80,2;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2012";79,9;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2013";79,5;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2014";79,3;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2015";79,0;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2016";78,7;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2017";78,3;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2018";78,0;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2019";77,6;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2020";75,8;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2021";75,2;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2022";74,6;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2023";74,0;"osoba";"";
2612000;"Powiat staszowski";"ludność na 1 km2";"2024";73,3;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2000";;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2001";;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2002";52,7;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2003";52,5;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2004";52,4;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2005";52,2;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2006";51,9;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2007";51,7;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2008";51,6;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2009";51,4;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2010";51,6;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2011";51,5;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2012";51,2;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2013";51,0;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2014";50,8;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2015";50,6;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2016";50,3;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2017";50,1;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2018";49,9;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2019";49,6;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2020";48,5;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2021";48,1;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2022";47,8;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2023";47,4;"osoba";"";
2613000;"Powiat włoszczowski";"ludność na 1 km2";"2024";46,9;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2000";;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2001";;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2002";1935,2;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2003";1924,5;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2004";1913,7;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2005";1902,2;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2006";1889,5;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2007";1877,8;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2008";1870,4;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2009";1868,1;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2010";1846,3;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2011";1840,5;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2012";1832,5;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2013";1822,8;"osoba";"";
2661000;"Powiat m. Kielce";"ludność na 1 km2";"2014";1813,6;"osoba";"";
